,Model,Structure,Learning_rate,Batch_size,Epochs,Optimizer,Activation,Cost,Accuracy
806,3,"[120, 140, 70, 30, 8]",0.1,64,100,Adamax,selu,3.947923183441162,0.3400000035762787
807,6,"[120, 150, 100, 50, 20, 8]",0.01,64,50,RMSprop,tanh,1.7219476699829102,0.3400000035762787
808,4,"[120, 96, 74, 52, 30, 8]",0.01,64,100,RMSprop,elu,7.523833751678467,0.3400000035762787
809,0,"[120, 92, 64, 36, 8]",0.01,32,50,RMSprop,tanh,2.5494143962860107,0.3400000035762787
810,1,"[120, 90, 60, 20, 8]",0.01,64,50,Nadam,relu,4.538670539855957,0.3400000035762787
811,7,"[120, 140, 100, 75, 30, 8]",0.01,12,100,Adam,softsign,1.7834806442260742,0.3400000035762787
812,1,"[120, 90, 60, 20, 8]",0.01,64,100,Nadam,relu,9.269567489624023,0.3400000035762787
813,0,"[120, 92, 64, 36, 8]",0.01,12,100,Nadam,relu,4.366421699523926,0.3400000035762787
814,1,"[120, 90, 60, 20, 8]",0.1,12,100,Adamax,tanh,1.817616581916809,0.3387500047683716
815,2,"[120, 150, 100, 50, 8]",0.01,32,100,Nadam,relu,8.168105125427246,0.3387500047683716
816,7,"[120, 140, 100, 75, 30, 8]",0.01,32,50,Adam,relu,2.830888032913208,0.3387500047683716
817,1,"[120, 90, 60, 20, 8]",0.01,32,100,RMSprop,tanh,3.3117775917053223,0.3387500047683716
818,0,"[120, 92, 64, 36, 8]",0.01,64,50,RMSprop,tanh,2.417639970779419,0.3387500047683716
819,2,"[120, 150, 100, 50, 8]",0.01,12,50,Nadam,tanh,1.741174340248108,0.3387500047683716
820,4,"[120, 96, 74, 52, 30, 8]",0.01,64,50,RMSprop,selu,2.870684862136841,0.3387500047683716
821,0,"[120, 92, 64, 36, 8]",0.01,32,50,Nadam,tanh,2.1354331970214844,0.3387500047683716
822,0,"[120, 92, 64, 36, 8]",0.01,12,50,Adam,elu,2.404567003250122,0.3387500047683716
823,4,"[120, 96, 74, 52, 30, 8]",0.1,32,100,Adamax,relu,4.723326206207275,0.3387500047683716
824,4,"[120, 96, 74, 52, 30, 8]",0.01,12,100,Nadam,elu,2.1117420196533203,0.3387500047683716
825,4,"[120, 96, 74, 52, 30, 8]",0.01,12,50,Nadam,softsign,1.7688851356506348,0.3387500047683716
826,1,"[120, 90, 60, 20, 8]",0.01,32,50,RMSprop,relu,5.498549938201904,0.3387500047683716
827,0,"[120, 92, 64, 36, 8]",0.1,12,100,Adamax,relu,5.3901591300964355,0.3387500047683716
828,5,"[120, 100, 80, 40, 20, 8]",0.01,64,50,Nadam,relu,3.793097734451294,0.3375000059604645
829,6,"[120, 150, 100, 50, 20, 8]",0.01,32,100,Nadam,relu,8.859831809997559,0.3375000059604645
830,0,"[120, 92, 64, 36, 8]",0.01,12,100,Adam,relu,4.63481330871582,0.3375000059604645
831,2,"[120, 150, 100, 50, 8]",0.1,12,50,Adamax,softsign,1.9973664283752441,0.3375000059604645
832,2,"[120, 150, 100, 50, 8]",0.01,64,50,RMSprop,relu,5.682750225067139,0.3375000059604645
833,5,"[120, 100, 80, 40, 20, 8]",0.01,32,50,RMSprop,relu,5.671143054962158,0.3375000059604645
834,6,"[120, 150, 100, 50, 20, 8]",0.01,32,100,Nadam,selu,3.2555742263793945,0.3375000059604645
835,0,"[120, 92, 64, 36, 8]",0.01,12,100,RMSprop,elu,15.248310089111328,0.3375000059604645
836,2,"[120, 150, 100, 50, 8]",0.01,32,100,RMSprop,selu,16.95343589782715,0.3375000059604645
837,4,"[120, 96, 74, 52, 30, 8]",0.01,12,50,RMSprop,tanh,1.731245994567871,0.3375000059604645
838,6,"[120, 150, 100, 50, 20, 8]",0.01,64,100,Adam,relu,6.6085333824157715,0.3375000059604645
839,6,"[120, 150, 100, 50, 20, 8]",0.1,64,100,Adamax,elu,4.797400951385498,0.3375000059604645
840,5,"[120, 100, 80, 40, 20, 8]",0.01,32,100,RMSprop,softsign,3.6590585708618164,0.3375000059604645
841,3,"[120, 140, 70, 30, 8]",0.01,12,100,Adam,selu,2.9029476642608643,0.3375000059604645
842,3,"[120, 140, 70, 30, 8]",0.01,64,100,RMSprop,selu,9.08780574798584,0.3362500071525574
843,7,"[120, 140, 100, 75, 30, 8]",0.01,64,50,RMSprop,elu,4.236309051513672,0.3362500071525574
844,2,"[120, 150, 100, 50, 8]",0.1,32,50,Adamax,relu,2.906848192214966,0.3362500071525574
845,5,"[120, 100, 80, 40, 20, 8]",0.01,64,50,Nadam,tanh,1.932233452796936,0.3362500071525574
846,7,"[120, 140, 100, 75, 30, 8]",0.01,32,50,RMSprop,relu,4.784995079040527,0.3362500071525574
847,2,"[120, 150, 100, 50, 8]",0.01,32,50,Nadam,relu,4.591938495635986,0.3362500071525574
848,2,"[120, 150, 100, 50, 8]",0.01,12,50,RMSprop,tanh,1.7461656332015991,0.3362500071525574
849,2,"[120, 150, 100, 50, 8]",0.1,64,100,Adamax,elu,5.485619068145752,0.3362500071525574
850,7,"[120, 140, 100, 75, 30, 8]",0.01,64,100,Adamax,relu,9.001591682434082,0.33500000834465027
851,3,"[120, 140, 70, 30, 8]",0.01,32,50,Adam,relu,3.3890936374664307,0.33500000834465027
852,7,"[120, 140, 100, 75, 30, 8]",0.1,12,100,Adamax,relu,4.755564212799072,0.33500000834465027
853,5,"[120, 100, 80, 40, 20, 8]",0.01,32,50,Adam,relu,2.616929531097412,0.33500000834465027
854,0,"[120, 92, 64, 36, 8]",0.01,12,100,Adam,selu,3.1609954833984375,0.33500000834465027
855,7,"[120, 140, 100, 75, 30, 8]",0.01,32,100,Nadam,elu,3.2395999431610107,0.33500000834465027
856,3,"[120, 140, 70, 30, 8]",0.1,32,50,Adamax,elu,2.5919296741485596,0.33500000834465027
857,7,"[120, 140, 100, 75, 30, 8]",0.1,32,100,Adamax,elu,3.8472259044647217,0.33500000834465027
858,0,"[120, 92, 64, 36, 8]",0.1,64,50,Adamax,tanh,1.9284188747406006,0.33500000834465027
859,5,"[120, 100, 80, 40, 20, 8]",0.01,32,50,Nadam,relu,4.916718006134033,0.33500000834465027
860,7,"[120, 140, 100, 75, 30, 8]",0.01,12,50,Nadam,relu,3.1907238960266113,0.33500000834465027
861,5,"[120, 100, 80, 40, 20, 8]",0.1,64,50,Adamax,tanh,1.7667357921600342,0.33500000834465027
862,5,"[120, 100, 80, 40, 20, 8]",0.01,12,50,Adam,softsign,1.7809815406799316,0.33500000834465027
863,7,"[120, 140, 100, 75, 30, 8]",0.01,64,50,Adam,relu,2.4535865783691406,0.33500000834465027
864,7,"[120, 140, 100, 75, 30, 8]",0.01,32,50,Nadam,tanh,1.7094498872756958,0.33375000953674316
865,7,"[120, 140, 100, 75, 30, 8]",0.01,32,100,Adam,tanh,1.7792032957077026,0.33375000953674316
866,7,"[120, 140, 100, 75, 30, 8]",0.01,64,50,Nadam,elu,2.5540640354156494,0.33375000953674316
867,7,"[120, 140, 100, 75, 30, 8]",0.01,32,50,Nadam,selu,2.0352132320404053,0.33375000953674316
868,7,"[120, 140, 100, 75, 30, 8]",0.01,32,100,Nadam,tanh,1.7472573518753052,0.33375000953674316
869,7,"[120, 140, 100, 75, 30, 8]",0.01,32,100,Nadam,relu,4.4462809562683105,0.33375000953674316
870,1,"[120, 90, 60, 20, 8]",0.1,32,100,Adamax,elu,5.330763339996338,0.33375000953674316
871,0,"[120, 92, 64, 36, 8]",0.01,64,50,Nadam,tanh,2.567641019821167,0.33375000953674316
872,0,"[120, 92, 64, 36, 8]",0.01,12,100,Nadam,elu,8.498505592346191,0.33250001072883606
873,5,"[120, 100, 80, 40, 20, 8]",0.01,12,50,Nadam,selu,2.164919853210449,0.33250001072883606
874,7,"[120, 140, 100, 75, 30, 8]",0.01,32,100,RMSprop,selu,10.264095306396484,0.33250001072883606
875,2,"[120, 150, 100, 50, 8]",0.01,32,100,RMSprop,relu,19.12053871154785,0.33250001072883606
876,7,"[120, 140, 100, 75, 30, 8]",0.1,64,100,Adamax,relu,3.8871796131134033,0.33250001072883606
877,0,"[120, 92, 64, 36, 8]",0.1,12,100,Adamax,tanh,1.9014707803726196,0.33250001072883606
878,3,"[120, 140, 70, 30, 8]",0.1,12,50,Adamax,softsign,1.840104341506958,0.33250001072883606
879,1,"[120, 90, 60, 20, 8]",0.01,12,50,Adam,relu,2.708430767059326,0.33250001072883606
880,1,"[120, 90, 60, 20, 8]",0.1,12,100,Adamax,elu,6.783452033996582,0.33250001072883606
881,4,"[120, 96, 74, 52, 30, 8]",0.1,12,100,Adamax,elu,6.433088302612305,0.33250001072883606
882,3,"[120, 140, 70, 30, 8]",0.01,32,100,Nadam,relu,7.519430160522461,0.33125001192092896
883,4,"[120, 96, 74, 52, 30, 8]",0.01,64,100,Nadam,relu,5.413485527038574,0.33125001192092896
884,1,"[120, 90, 60, 20, 8]",0.01,12,50,Adam,elu,2.4707047939300537,0.33125001192092896
885,1,"[120, 90, 60, 20, 8]",0.01,64,100,RMSprop,elu,10.404699325561523,0.33125001192092896
886,2,"[120, 150, 100, 50, 8]",0.01,32,50,RMSprop,tanh,2.1022512912750244,0.33125001192092896
887,6,"[120, 150, 100, 50, 20, 8]",0.1,64,50,Adamax,relu,3.292767286300659,0.33125001192092896
888,0,"[120, 92, 64, 36, 8]",0.01,64,100,RMSprop,tanh,4.0735063552856445,0.33125001192092896
889,0,"[120, 92, 64, 36, 8]",0.01,32,100,RMSprop,tanh,4.004420757293701,0.33125001192092896
890,3,"[120, 140, 70, 30, 8]",0.01,12,100,Nadam,relu,4.831604480743408,0.33125001192092896
891,6,"[120, 150, 100, 50, 20, 8]",0.01,32,50,Nadam,relu,6.253062725067139,0.33125001192092896
892,7,"[120, 140, 100, 75, 30, 8]",0.01,64,100,Nadam,elu,4.526169300079346,0.33125001192092896
893,7,"[120, 140, 100, 75, 30, 8]",0.01,64,100,Adam,relu,4.673006057739258,0.33125001192092896
894,5,"[120, 100, 80, 40, 20, 8]",0.01,32,100,RMSprop,relu,12.301200866699219,0.33125001192092896
895,3,"[120, 140, 70, 30, 8]",0.01,12,100,Adam,elu,5.775315761566162,0.33125001192092896
896,7,"[120, 140, 100, 75, 30, 8]",0.01,12,50,Adam,softsign,1.7558692693710327,0.33125001192092896
897,0,"[120, 92, 64, 36, 8]",0.01,12,50,RMSprop,elu,7.449251174926758,0.33000001311302185
898,4,"[120, 96, 74, 52, 30, 8]",0.01,64,50,Nadam,selu,2.41196346282959,0.33000001311302185
899,6,"[120, 150, 100, 50, 20, 8]",0.01,32,100,RMSprop,relu,36.14430618286133,0.33000001311302185
900,5,"[120, 100, 80, 40, 20, 8]",0.01,64,100,Adam,relu,9.285334587097168,0.33000001311302185
901,3,"[120, 140, 70, 30, 8]",0.01,12,50,Nadam,relu,3.0135321617126465,0.33000001311302185
902,7,"[120, 140, 100, 75, 30, 8]",0.1,32,50,Adamax,relu,2.429647445678711,0.33000001311302185
903,1,"[120, 90, 60, 20, 8]",0.01,12,50,Adam,tanh,1.753790259361267,0.33000001311302185
904,4,"[120, 96, 74, 52, 30, 8]",0.01,32,50,Adam,tanh,1.7207856178283691,0.33000001311302185
905,6,"[120, 150, 100, 50, 20, 8]",0.01,12,50,Adam,softsign,1.7158896923065186,0.33000001311302185
906,5,"[120, 100, 80, 40, 20, 8]",0.01,12,50,Adam,elu,1.909651279449463,0.33000001311302185
907,1,"[120, 90, 60, 20, 8]",0.01,12,50,Nadam,tanh,1.7239129543304443,0.33000001311302185
908,2,"[120, 150, 100, 50, 8]",0.01,12,100,Adam,relu,4.078365802764893,0.33000001311302185
909,1,"[120, 90, 60, 20, 8]",0.01,32,100,Nadam,relu,6.642838001251221,0.32875001430511475
910,3,"[120, 140, 70, 30, 8]",0.01,32,50,Nadam,relu,5.097134113311768,0.32875001430511475
911,2,"[120, 150, 100, 50, 8]",0.1,64,100,Adamax,relu,5.525622367858887,0.32875001430511475
912,1,"[120, 90, 60, 20, 8]",0.01,12,50,Nadam,relu,3.2486069202423096,0.32875001430511475
913,3,"[120, 140, 70, 30, 8]",0.01,32,50,RMSprop,relu,6.99467658996582,0.32875001430511475
914,1,"[120, 90, 60, 20, 8]",0.01,64,50,Adam,relu,3.514493465423584,0.32875001430511475
915,2,"[120, 150, 100, 50, 8]",0.01,32,50,RMSprop,relu,6.039483070373535,0.32875001430511475
916,2,"[120, 150, 100, 50, 8]",0.1,12,50,Adamax,relu,4.188221454620361,0.32875001430511475
917,6,"[120, 150, 100, 50, 20, 8]",0.01,32,50,Adam,relu,2.7110018730163574,0.32749998569488525
918,5,"[120, 100, 80, 40, 20, 8]",0.01,12,50,Nadam,elu,1.777592420578003,0.32749998569488525
919,5,"[120, 100, 80, 40, 20, 8]",0.01,64,50,RMSprop,selu,2.869331121444702,0.32749998569488525
920,3,"[120, 140, 70, 30, 8]",0.1,12,100,Adamax,elu,3.096592426300049,0.32749998569488525
921,3,"[120, 140, 70, 30, 8]",0.1,64,100,Adamax,relu,5.788934707641602,0.32749998569488525
922,3,"[120, 140, 70, 30, 8]",0.01,12,50,RMSprop,selu,3.7265219688415527,0.32749998569488525
923,6,"[120, 150, 100, 50, 20, 8]",0.1,32,100,Adamax,elu,2.71724009513855,0.32749998569488525
924,3,"[120, 140, 70, 30, 8]",0.1,64,50,Adamax,relu,3.0134694576263428,0.32749998569488525
925,1,"[120, 90, 60, 20, 8]",0.01,64,50,RMSprop,relu,6.1720499992370605,0.32749998569488525
926,1,"[120, 90, 60, 20, 8]",0.1,12,100,Adamax,selu,2.952847957611084,0.32624998688697815
927,5,"[120, 100, 80, 40, 20, 8]",0.01,12,50,RMSprop,tanh,1.7281737327575684,0.32624998688697815
928,2,"[120, 150, 100, 50, 8]",0.1,12,100,Adamax,relu,5.686857223510742,0.32624998688697815
929,4,"[120, 96, 74, 52, 30, 8]",0.01,32,100,Adam,relu,4.3269267082214355,0.32624998688697815
930,5,"[120, 100, 80, 40, 20, 8]",0.1,64,50,Adamax,elu,1.905164361000061,0.32624998688697815
931,7,"[120, 140, 100, 75, 30, 8]",0.01,32,50,RMSprop,selu,3.6164722442626953,0.32624998688697815
932,3,"[120, 140, 70, 30, 8]",0.01,12,50,Adam,tanh,1.7254033088684082,0.32624998688697815
933,0,"[120, 92, 64, 36, 8]",0.01,64,100,RMSprop,relu,9.922966003417969,0.32624998688697815
934,0,"[120, 92, 64, 36, 8]",0.1,32,100,Adamax,relu,4.203265190124512,0.32624998688697815
935,6,"[120, 150, 100, 50, 20, 8]",0.01,12,100,Nadam,relu,2.8099753856658936,0.32624998688697815
936,2,"[120, 150, 100, 50, 8]",0.1,12,50,Adamax,elu,2.8564281463623047,0.32624998688697815
937,6,"[120, 150, 100, 50, 20, 8]",0.1,32,50,Adamax,relu,2.7184298038482666,0.32624998688697815
938,4,"[120, 96, 74, 52, 30, 8]",0.01,64,100,Nadam,selu,3.882267713546753,0.32624998688697815
939,5,"[120, 100, 80, 40, 20, 8]",0.01,12,100,Nadam,relu,3.3890485763549805,0.32624998688697815
940,5,"[120, 100, 80, 40, 20, 8]",0.1,32,100,Adamax,tanh,1.817012906074524,0.32499998807907104
941,7,"[120, 140, 100, 75, 30, 8]",0.01,64,100,RMSprop,elu,13.850534439086914,0.32499998807907104
942,6,"[120, 150, 100, 50, 20, 8]",0.1,32,50,Adamax,selu,1.8627618551254272,0.32499998807907104
943,7,"[120, 140, 100, 75, 30, 8]",0.01,32,100,Adam,elu,2.5576424598693848,0.32499998807907104
944,6,"[120, 150, 100, 50, 20, 8]",0.01,12,100,Adam,relu,2.8724985122680664,0.32499998807907104
945,0,"[120, 92, 64, 36, 8]",0.1,32,50,Adamax,tanh,1.8176273107528687,0.32499998807907104
946,7,"[120, 140, 100, 75, 30, 8]",0.01,32,100,RMSprop,elu,7.961625576019287,0.32499998807907104
947,2,"[120, 150, 100, 50, 8]",0.01,12,50,Nadam,relu,3.1096041202545166,0.32374998927116394
948,7,"[120, 140, 100, 75, 30, 8]",0.01,12,100,Adam,relu,3.248399257659912,0.32374998927116394
949,6,"[120, 150, 100, 50, 20, 8]",0.01,32,100,RMSprop,elu,10.566000938415527,0.32374998927116394
950,0,"[120, 92, 64, 36, 8]",0.01,32,100,RMSprop,relu,13.943367004394531,0.32374998927116394
951,1,"[120, 90, 60, 20, 8]",0.01,12,50,RMSprop,tanh,1.85081148147583,0.32374998927116394
952,0,"[120, 92, 64, 36, 8]",0.01,64,100,RMSprop,selu,8.7550630569458,0.32374998927116394
953,5,"[120, 100, 80, 40, 20, 8]",0.01,12,50,Adam,relu,2.0680510997772217,0.32374998927116394
954,2,"[120, 150, 100, 50, 8]",0.1,64,50,Adamax,elu,2.7119085788726807,0.32374998927116394
955,0,"[120, 92, 64, 36, 8]",0.1,32,50,Adamax,selu,2.3241522312164307,0.32374998927116394
956,1,"[120, 90, 60, 20, 8]",0.1,12,50,Adamax,softsign,1.8245892524719238,0.32374998927116394
957,7,"[120, 140, 100, 75, 30, 8]",0.01,64,50,RMSprop,relu,4.161736011505127,0.32374998927116394
958,2,"[120, 150, 100, 50, 8]",0.01,64,50,RMSprop,tanh,2.7626092433929443,0.32249999046325684
959,2,"[120, 150, 100, 50, 8]",0.01,64,50,RMSprop,softsign,3.05964994430542,0.32249999046325684
960,4,"[120, 96, 74, 52, 30, 8]",0.01,32,50,Adam,relu,2.4531195163726807,0.32249999046325684
961,7,"[120, 140, 100, 75, 30, 8]",0.1,32,100,Adamax,relu,3.956937551498413,0.32249999046325684
962,3,"[120, 140, 70, 30, 8]",0.1,32,100,Adamax,selu,2.5341455936431885,0.32249999046325684
963,1,"[120, 90, 60, 20, 8]",0.01,64,100,RMSprop,relu,11.21688461303711,0.32249999046325684
964,5,"[120, 100, 80, 40, 20, 8]",0.01,12,100,Adam,relu,3.048736810684204,0.32124999165534973
965,6,"[120, 150, 100, 50, 20, 8]",0.1,12,50,Adamax,softsign,1.8308027982711792,0.32124999165534973
966,4,"[120, 96, 74, 52, 30, 8]",0.01,12,50,Nadam,selu,2.2728941440582275,0.32124999165534973
967,2,"[120, 150, 100, 50, 8]",0.01,64,100,RMSprop,tanh,4.181182384490967,0.32124999165534973
968,6,"[120, 150, 100, 50, 20, 8]",0.1,32,100,Adamax,relu,5.049447536468506,0.32124999165534973
969,3,"[120, 140, 70, 30, 8]",0.01,12,100,RMSprop,elu,9.846510887145996,0.32124999165534973
970,4,"[120, 96, 74, 52, 30, 8]",0.01,64,100,RMSprop,tanh,3.0662906169891357,0.32124999165534973
971,5,"[120, 100, 80, 40, 20, 8]",0.01,32,100,Nadam,relu,6.588116645812988,0.32124999165534973
972,6,"[120, 150, 100, 50, 20, 8]",0.01,64,100,RMSprop,elu,10.129733085632324,0.32124999165534973
973,5,"[120, 100, 80, 40, 20, 8]",0.01,12,50,RMSprop,selu,3.0819644927978516,0.3199999928474426
974,3,"[120, 140, 70, 30, 8]",0.01,64,50,RMSprop,tanh,2.729666233062744,0.3199999928474426
975,3,"[120, 140, 70, 30, 8]",0.1,32,100,Adamax,relu,7.480144500732422,0.3199999928474426
976,6,"[120, 150, 100, 50, 20, 8]",0.01,12,50,Nadam,relu,2.2785515785217285,0.3199999928474426
977,7,"[120, 140, 100, 75, 30, 8]",0.1,64,100,Adamax,tanh,1.8168846368789673,0.3199999928474426
978,1,"[120, 90, 60, 20, 8]",0.01,32,50,RMSprop,tanh,2.3384854793548584,0.3199999928474426
979,7,"[120, 140, 100, 75, 30, 8]",0.01,64,100,RMSprop,selu,7.591749668121338,0.3199999928474426
980,1,"[120, 90, 60, 20, 8]",0.1,12,50,Adamax,elu,2.5747687816619873,0.3199999928474426
981,6,"[120, 150, 100, 50, 20, 8]",0.01,32,50,RMSprop,relu,6.236203193664551,0.3187499940395355
982,3,"[120, 140, 70, 30, 8]",0.01,64,50,RMSprop,relu,7.956258773803711,0.3187499940395355
983,7,"[120, 140, 100, 75, 30, 8]",0.01,32,50,Adam,tanh,1.784952998161316,0.3187499940395355
984,2,"[120, 150, 100, 50, 8]",0.01,64,100,Nadam,relu,6.223177433013916,0.3187499940395355
985,3,"[120, 140, 70, 30, 8]",0.01,12,50,Adam,selu,1.9273027181625366,0.3187499940395355
986,7,"[120, 140, 100, 75, 30, 8]",0.01,12,100,RMSprop,tanh,1.833554744720459,0.3174999952316284
987,0,"[120, 92, 64, 36, 8]",0.01,12,50,Nadam,tanh,1.7917683124542236,0.3174999952316284
988,1,"[120, 90, 60, 20, 8]",0.01,12,50,RMSprop,relu,11.340041160583496,0.3174999952316284
989,7,"[120, 140, 100, 75, 30, 8]",0.01,32,50,RMSprop,elu,2.7281312942504883,0.3174999952316284
990,5,"[120, 100, 80, 40, 20, 8]",0.01,12,100,Adam,selu,1.9930235147476196,0.3174999952316284
991,7,"[120, 140, 100, 75, 30, 8]",0.01,12,100,Adam,elu,15.873332977294922,0.3174999952316284
992,6,"[120, 150, 100, 50, 20, 8]",0.1,64,50,Adamax,tanh,1.7761465311050415,0.3174999952316284
993,2,"[120, 150, 100, 50, 8]",0.1,64,50,Adamax,tanh,1.8594835996627808,0.3174999952316284
994,4,"[120, 96, 74, 52, 30, 8]",0.01,12,50,Adam,relu,2.0367987155914307,0.3174999952316284
995,4,"[120, 96, 74, 52, 30, 8]",0.01,32,100,RMSprop,relu,12.927038192749023,0.3162499964237213
996,6,"[120, 150, 100, 50, 20, 8]",0.01,64,50,RMSprop,selu,2.6912314891815186,0.3162499964237213
997,6,"[120, 150, 100, 50, 20, 8]",0.01,32,50,Nadam,elu,2.448047637939453,0.3162499964237213
998,5,"[120, 100, 80, 40, 20, 8]",0.01,64,100,Nadam,relu,4.563889980316162,0.3162499964237213
999,3,"[120, 140, 70, 30, 8]",0.1,32,50,Adamax,tanh,1.8176307678222656,0.3162499964237213
1000,3,"[120, 140, 70, 30, 8]",0.01,12,50,RMSprop,elu,4.667713165283203,0.3149999976158142
1001,3,"[120, 140, 70, 30, 8]",0.01,64,50,Nadam,relu,4.911513805389404,0.3149999976158142
1002,5,"[120, 100, 80, 40, 20, 8]",0.01,32,100,Adam,relu,4.367276191711426,0.3149999976158142
1003,5,"[120, 100, 80, 40, 20, 8]",0.01,12,100,Nadam,selu,1.9639254808425903,0.3149999976158142
1004,2,"[120, 150, 100, 50, 8]",0.1,32,100,Adamax,selu,3.6288394927978516,0.3149999976158142
1005,1,"[120, 90, 60, 20, 8]",0.01,12,100,RMSprop,selu,9.749613761901855,0.3149999976158142
1006,5,"[120, 100, 80, 40, 20, 8]",0.01,12,100,Nadam,tanh,1.7884645462036133,0.3149999976158142
1007,2,"[120, 150, 100, 50, 8]",0.1,64,50,Adamax,relu,2.866293430328369,0.3149999976158142
1008,4,"[120, 96, 74, 52, 30, 8]",0.1,12,50,Adamax,relu,2.023946762084961,0.3149999976158142
1009,3,"[120, 140, 70, 30, 8]",0.01,32,100,RMSprop,relu,14.025910377502441,0.3149999976158142
1010,4,"[120, 96, 74, 52, 30, 8]",0.1,12,50,Adamax,softsign,1.9016340970993042,0.3149999976158142
1011,3,"[120, 140, 70, 30, 8]",0.01,12,50,Nadam,elu,2.483947992324829,0.3149999976158142
1012,5,"[120, 100, 80, 40, 20, 8]",0.01,64,50,Nadam,elu,2.776257038116455,0.3149999976158142
1013,3,"[120, 140, 70, 30, 8]",0.01,12,50,Nadam,selu,2.1214487552642822,0.3137499988079071
1014,5,"[120, 100, 80, 40, 20, 8]",0.01,64,100,RMSprop,elu,8.3233642578125,0.3137499988079071
1015,6,"[120, 150, 100, 50, 20, 8]",0.01,12,50,RMSprop,tanh,1.7830934524536133,0.3137499988079071
1016,7,"[120, 140, 100, 75, 30, 8]",0.01,12,50,Adam,relu,2.32627272605896,0.3137499988079071
1017,2,"[120, 150, 100, 50, 8]",0.01,12,50,Adam,elu,2.136746406555176,0.3137499988079071
1018,6,"[120, 150, 100, 50, 20, 8]",0.01,32,50,RMSprop,selu,3.633370876312256,0.3137499988079071
1019,7,"[120, 140, 100, 75, 30, 8]",0.01,32,100,Adam,relu,4.095492839813232,0.3137499988079071
1020,3,"[120, 140, 70, 30, 8]",0.01,64,100,Nadam,relu,6.637058258056641,0.3125
1021,6,"[120, 150, 100, 50, 20, 8]",0.01,12,50,Nadam,elu,1.8168834447860718,0.3125
1022,3,"[120, 140, 70, 30, 8]",0.01,12,50,Adam,relu,2.8894050121307373,0.3125
1023,1,"[120, 90, 60, 20, 8]",0.01,12,100,Nadam,relu,5.487733364105225,0.3125
1024,1,"[120, 90, 60, 20, 8]",0.01,12,100,Adam,relu,3.73136568069458,0.3125
1025,3,"[120, 140, 70, 30, 8]",0.01,64,50,RMSprop,softsign,2.4984283447265625,0.3125
1026,2,"[120, 150, 100, 50, 8]",0.1,12,100,Adamax,elu,4.925816535949707,0.3125
1027,2,"[120, 150, 100, 50, 8]",0.01,12,100,Nadam,relu,4.258972644805908,0.3112500011920929
1028,2,"[120, 150, 100, 50, 8]",0.1,64,100,Adamax,selu,4.692595958709717,0.3112500011920929
1029,6,"[120, 150, 100, 50, 20, 8]",0.01,64,50,RMSprop,elu,5.10045051574707,0.3112500011920929
1030,2,"[120, 150, 100, 50, 8]",0.01,12,100,Adam,selu,2.2772414684295654,0.3100000023841858
1031,2,"[120, 150, 100, 50, 8]",0.1,12,100,Adamax,tanh,2.1733551025390625,0.3100000023841858
1032,0,"[120, 92, 64, 36, 8]",0.01,12,100,RMSprop,selu,10.874155044555664,0.3100000023841858
1033,4,"[120, 96, 74, 52, 30, 8]",0.1,32,50,Adamax,selu,2.00958251953125,0.3100000023841858
1034,4,"[120, 96, 74, 52, 30, 8]",0.1,12,100,Adamax,softsign,2.0044848918914795,0.3100000023841858
1035,6,"[120, 150, 100, 50, 20, 8]",0.1,64,100,Adamax,selu,2.4878649711608887,0.3100000023841858
1036,3,"[120, 140, 70, 30, 8]",0.01,64,50,Nadam,softsign,3.42252254486084,0.3100000023841858
1037,5,"[120, 100, 80, 40, 20, 8]",0.1,12,50,Adamax,softsign,1.8193191289901733,0.3100000023841858
1038,4,"[120, 96, 74, 52, 30, 8]",0.01,12,100,Adam,relu,2.455294132232666,0.3100000023841858
1039,7,"[120, 140, 100, 75, 30, 8]",0.01,12,50,RMSprop,tanh,1.836584448814392,0.3087500035762787
